ID,Asset_Type,Object_Group,Tag_Attribute,Equipment_Instrument_Type,Asset_Name,Asset_Description,Tag_Data_Type,IO_Type,DNP3_Point_Number,DNP3_Group_and_Variation,DNP3_Point_Data_Class,MODBUS_Register,Raw_Minimum,Raw_Maximum,Engineering_Minimum,Engineering_Maximum,Analogue_Event_Deviation_Type,Analogue_Deviation,Analogue_Deviation_Unsolicited,Digital_Event_Unsolicited,Default_Value,Site_Specific,MIN_SETPOINT,MAX_SETPOINT,Default_Value_Category,Value_Source,EU,Usage,System_Data_Reference,Hold_Up,Suppression,Component,DNP3_Control_Object,Severity,TREND,OPTIONS,Matched_Tag,RTU_DNP3_EVENT_CLASS,EquipmentType,Testing_Value,Key
4220,SP,RTU0001,_dsIndOfFlt,STN_01,RTU,Index Overflow Fault,BOOL,DI,156,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Index_Overflow_fault,A5 (D),STANDARD,FALSE,SP_RTU0001_dsIndOfFlt
4221,SP,RTU0001,_dsInitFlt,STN_01,RTU,initialisation Fault,BOOL,DI,160,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Initialisation_error,A5 (D),STANDARD,FALSE,SP_RTU0001_dsInitFlt
4222,SP,RTU0001,_dsOrFlt,STN_01,RTU,Task Overrun,BOOL,DI,204,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_RTU0001_dsOrFlt
4223,SP,RTU0001,_dsProjChg,STN_01,RTU,Code Version Changed,BOOL,DI,217,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A4,Y,Standard,Made up,A4,STANDARD,FALSE,SP_RTU0001_dsProjChg
4224,SP,RTU0001,_dsRng,STN_01,RTU,Running,BOOL,DI,229,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_RTU0001_dsRng
4225,SP,RTU0001,_dsSpClamp,STN_01,RTU,Setpoint Clamped,BOOL,DI,246,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.SCADA.Setpoint Clamped,A5,STANDARD,FALSE,SP_RTU0001_dsSpClamp
4226,SP,RTU0001,_dsStgErr,STN_01,RTU,String Error,BOOL,DI,250,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.RTU.String_error,A5 (D),STANDARD,FALSE,SP_RTU0001_dsStgErr
4227,SP,RTU0001,_dsTskOfFlt,STN_01,RTU,Task Overflow Fault,BOOL,DI,261,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Task_Overflow_fault,A5 (D),STANDARD,FALSE,SP_RTU0001_dsTskOfFlt
4228,SP,RTU0001,_dsVSD1Flt,DRV_02VSD,RTU,VSD 1 Modbus Communications Fault,BOOL,DI,279,g1v2 Binary Input with Flags,Class 3 <5>,155407,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W2,Made up,A5,STANDARD,FALSE,SP_RTU0001_dsVSD1Flt
4229,SP,RTU0001,_dsWDFlt,STN_01,RTU,Watchdog Fault,BOOL,DI,282,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Watchdog_fault,A5 (D),STANDARD,FALSE,SP_RTU0001_dsWDFlt
4230,SP,RTU0001,_dsWrmStr,STN_01,RTU,Warm Re-Start,BOOL,DI,283,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Warm Re-Start,A5,STANDARD,FALSE,SP_RTU0001_dsWrmStr
4231,SP,RTU0001,_krDNPAddr,STN_01,RTU,DNP3 Address Parameter,DINT,AI,147,g30v1 32b Int AI Flags,Class 0 (static) <0>,,0,65519,0,65519,Percentage of Span <0>,2,Disabled <0>,Disabled <0>,,,N/A,N/A,,,-,Communication,,,,Setpoints,,,Y,Standard,,L3,STANDARD,30001,SP_RTU0001_krDNPAddr
4236,SP,SDV0001,_dsFlt,STN_01,Station Surge Diverter Filter,Fault,BOOL,DI,142,g1v2 Binary Input with Flags,Class 3 <5>,157401,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,On Mains Power Fault,Station.Control,,A4,Y,Standard,Alarm Rationalisation.BRISBANE.Power_supply.Surge_diverter_fault,A4,STANDARD,FALSE,SP_SDV0001_dsFlt
4239,SP,SR0001,_asF2Opn,RRV_01,Pump 1 Reflux Switch,Fail to Open Fault Count,INT,AI,13,g30v2 16b Int AI Flags,Class 3 <5>,,0,10000,0,10000,Percentage of Span <0>,2,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,C,,AD2,STANDARD,0,SP_SR0001_asF2Opn
4241,SP,SR0001,_dsF2Cls,RRV_01,Pump 1 Reflux Switch,Failed to Close,BOOL,DI,111,g1v2 Binary Input with Flags,Class 3 <5>,156801,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Close_fault,A5 (D),STANDARD,FALSE,SP_SR0001_dsF2Cls
4242,SP,SR0001,_dsF2Opn,RRV_01,Pump 1 Reflux Switch,Failed to open,BOOL,DI,116,g1v2 Binary Input with Flags,Class 3 <5>,156802,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Open_fault,A5 (D),STANDARD,FALSE,SP_SR0001_dsF2Opn
4243,SP,SR0001,_dsF2OpnH,RRV_01,Pump 1 Reflux Switch,Fail to Open Fault Count Exceeded,BOOL,DI,119,g1v2 Binary Input with Flags,Class 3 <5>,156804,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Open_count_check,A5 (D),STANDARD,FALSE,SP_SR0001_dsF2OpnH
4244,SP,SR0001,_dsOpnd,RRV_01,Pump 1 Reflux Switch,Opened,BOOL,DI,199,g1v2 Binary Input with Flags,Class 3 <5>,156806,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,C,Made up,A5,STANDARD,FALSE,SP_SR0001_dsOpnd
4248,SP,SR0002,_asF2Opn,RRV_01,Pump 2 Reflux Switch,Fail to Open Fault Count,INT,AI,14,g30v2 16b Int AI Flags,Class 3 <5>,,0,10000,0,10000,Percentage of Span <0>,2,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,C,,AD2,STANDARD,0,SP_SR0002_asF2Opn
4250,SP,SR0002,_dsF2Cls,RRV_01,Pump 2 Reflux Switch,Failed to Close,BOOL,DI,112,g1v2 Binary Input with Flags,Class 3 <5>,157001,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Close_fault,A5 (D),STANDARD,FALSE,SP_SR0002_dsF2Cls
4251,SP,SR0002,_dsF2Opn,RRV_01,Pump 2 Reflux Switch,Failed to open,BOOL,DI,117,g1v2 Binary Input with Flags,Class 3 <5>,157002,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Open_fault,A5 (D),STANDARD,FALSE,SP_SR0002_dsF2Opn
4252,SP,SR0002,_dsF2OpnH,RRV_01,Pump 2 Reflux Switch,Fail to Open Fault Count Exceeded,BOOL,DI,120,g1v2 Binary Input with Flags,Class 3 <5>,157004,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Open_count_check,A5 (D),STANDARD,FALSE,SP_SR0002_dsF2OpnH
4253,SP,SR0002,_dsOpnd,RRV_01,Pump 2 Reflux Switch,Opened,BOOL,DI,200,g1v2 Binary Input with Flags,Class 3 <5>,157006,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,C,Made up,A5,STANDARD,FALSE,SP_SR0002_dsOpnd
4257,SP,SR0003,_asF2Opn,RRV_01,Pump 3 Reflux Switch,Fail to Open Fault Count,INT,AI,15,g30v2 16b Int AI Flags,Class 3 <5>,,0,10000,0,10000,Percentage of Span <0>,2,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,X&&C,,AD2,STANDARD,0,SP_SR0003_asF2Opn
4259,SP,SR0003,_dsF2Cls,RRV_01,Pump 3 Reflux Switch,Failed to Close,BOOL,DI,113,g1v2 Binary Input with Flags,Class 3 <5>,158601,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X&&C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Close_fault,A5 (D),STANDARD,FALSE,SP_SR0003_dsF2Cls
4260,SP,SR0003,_dsF2Opn,RRV_01,Pump 3 Reflux Switch,Failed to open,BOOL,DI,118,g1v2 Binary Input with Flags,Class 3 <5>,158602,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X&&C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Open_fault,A5 (D),STANDARD,FALSE,SP_SR0003_dsF2Opn
4261,SP,SR0003,_dsF2OpnH,RRV_01,Pump 3 Reflux Switch,Fail to Open Fault Count Exceeded,BOOL,DI,121,g1v2 Binary Input with Flags,Class 3 <5>,158604,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X&&C,Alarm Rationalisation.BRISBANE.Reflux_Valve.Open_count_check,A5 (D),STANDARD,FALSE,SP_SR0003_dsF2OpnH
4262,SP,SR0003,_dsOpnd,RRV_01,Pump 3 Reflux Switch,Opened,BOOL,DI,201,g1v2 Binary Input with Flags,Class 3 <5>,158606,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,X&&C,Made up,A5,STANDARD,FALSE,SP_SR0003_dsOpnd
4265,SP,STN0001,_acAutoMode,STN_01,Station,Auto Mode Command,INT,AO,6,g30v2 16b Int AO Flags,Class 2 <3>,,1,10,1,10,Absolute <1>,1,Disabled <0>,Disabled <0>,,,2,8,,,,Switchboard Indoor/ Outdoor,,,,Station.Control,,,Y,Standard,,AD1B1,STANDARD,2,SP_STN0001_acAutoMode
4266,SP,STN0001,_acDutyAStp,SP_01,Station,Duty A Stop Level Setpoint,REAL,AO,9,g40v3 32b Floating Point AO Flags,Class 2 <3>,403501,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Level Setpoint,,,,Station.Control,,,Y,Standard,,AD1,STANDARD,30.0,SP_STN0001_acDutyAStp
4267,SP,STN0001,_acDutyAStr,SP_01,Station,Duty A Start Level Setpoint,REAL,AO,10,g40v3 32b Floating Point AO Flags,Class 2 <3>,403503,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Level Setpoint,,,,Station.Control,,,Y,Standard,,AD1,STANDARD,40.0,SP_STN0001_acDutyAStr
4268,SP,STN0001,_acDutyBStp,SP_01,Station,Duty B Stop Level Setpoint,REAL,AO,11,g40v3 32b Floating Point AO Flags,Class 2 <3>,403505,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Level Setpoint,,,,Station.Control,,,Y,Standard,,AD1,STANDARD,40.0,SP_STN0001_acDutyBStp
4269,SP,STN0001,_acDutyBStr,SP_01,Station,Duty B Start Level Setpoint,REAL,AO,12,g40v3 32b Floating Point AO Flags,Class 2 <3>,403507,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Level Setpoint,,,,Station.Control,,,Y,Standard,,AD1,STANDARD,50.0,SP_STN0001_acDutyBStr
4270,SP,STN0001,_acESStpLvl,SP_01,Emergency Storage,Stop Level Setpoint,REAL,AO,13,g40v3 32b Floating Point AO Flags,Class 2 <3>,403509,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Level Setpoint,,,,Station.Control,,,Y,G1,,AD1,STANDARD,20.0,SP_STN0001_acESStpLvl
4271,SP,STN0001,_acESStrLvl,SP_01,Emergency Storage,Start Level Setpoint,REAL,AO,14,g40v3 32b Floating Point AO Flags,Class 2 <3>,403511,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Level Setpoint,,,,Station.Control,,,Y,G1,,AD1,STANDARD,80.0,SP_STN0001_acESStrLvl
4272,SP,OS0001,_acIF,SP_01,Odour Control,In Flow Limit Setpoint,REAL,AO,21,g40v3 32b Floating Point AO Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,l/s,Manual control,,,,Station.Control,,,Y,M&&T,,AD1,STANDARD,20.0,SP_OS0001_acIF
4273,SP,STN0001,_acSpRSP1,SP_01,Station,Wet Well Level Setpoint,REAL,AO,63,g40v3 32b Floating Point AO Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,mAHD,Setpoint initialisation,,,,Station.Control,,,Y,W2&&T,,AD1,STANDARD,50.0,SP_STN0001_acSpRSP1
4274,SP,STN0001,_asAutoMode,STN_01,Station,Auto Mode,INT,AI,3,g30v2 16b Int AI Flags,Class 2 <3>,400005,1,10,1,10,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,,Y,Standard,,AD1B1,STANDARD,0,SP_STN0001_asAutoMode
4275,SP,STN0001,_asWWIF,SP_01,Wet Well Inflow,Rate,REAL,AI,137,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,L/s,,,,,Station.Statistics,,,Y,Standard,,AD1,STANDARD,0.0,SP_STN0001_asWWIF
4276,SP,STN0001,_asWWIFTotal,SP_01,Wet Well Inflow,Volume Total,REAL,AI,138,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,1000,0,1000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,m3,,,,,Station.Statistics,,,Y,Standard,,AD1B2,STANDARD,0.0,SP_STN0001_asWWIFTotal
4277,SP,STN0001,_asWWIFTotalYtd,SP_01,Wet Well Inflow,Volume Total Yesterday,REAL,AI,139,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,1000,0,1000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,m3,,,,,Station.Statistics,,,Y,Standard,,AD1B2,STANDARD,0.0,SP_STN0001_asWWIFTotalYtd
4278,SP,STN0001,_asWWOF,SP_01,Wet Well Outflow,Rate,REAL,AI,140,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,L/s,,,,,Station.Statistics,,,Y,Standard,,AD1,STANDARD,0.0,SP_STN0001_asWWOF
4279,SP,STN0001,_dcSpClampRst,STN_01,Station,Setpoint Clamped Alarm Reset,BOOL,DO,45,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Alarm Reset,,,,Station.Control,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_STN0001_dcSpClampRst
4280,SP,STN0001,_dcWWIFTotalRst,SP_01,Station,Wet Well Inflow Total Reset,BOOL,DO,50,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Switchboard Indoor/ Outdoor,,,,Station.Control,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_STN0001_dcWWIFTotalRst
4284,SP,STN0001,_dsDWTripIlk,SP_01,Station,Dry Well Trip Fault Interlocking,BOOL,DI,91,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A5,Y,E,Made up,A5,STANDARD,FALSE,SP_STN0001_dsDWTripIlk
4285,SP,STN0001,_dsEMode,SP_01,Station,Emergency Pumping Mode Active,BOOL,DI,92,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Sewage_pumping_station.Emergency_pumping_mode_active,A5,STANDARD,FALSE,SP_STN0001_dsEMode
4286,SP,STN0001,_dsGenILK,SP_01,Station,Generator Interlocking,BOOL,DI,146,g1v2 Binary Input with Flags,Class 3 <5>,103003,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A5,Y,O2,Made up,A5,STANDARD,FALSE,SP_STN0001_dsGenILK
4287,SP,STN0001,_dsPmpIlk,STN_01,Station,Pump Interlocked,BOOL,DI,209,g1v2 Binary Input with Flags,Class 3 <5>,103002,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A5,Y,O1,Made up,A5,STANDARD,FALSE,SP_STN0001_dsPmpIlk
4288,SP,STN0001,_dsPmpStrDly,STN_01,Station,Pump Start Delay Timer Active,BOOL,DI,210,g1v2 Binary Input with Flags,Class 3 <5>,103001,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_STN0001_dsPmpStrDly
4289,SP,STN0001,_dsRem,STN_01Rem,Station,Remote Mode,BOOL,DI,222,g1v2 Binary Input with Flags,Class 3 <5>,100001,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A3,Y,Standard,Alarm Rationalisation.BRISBANE.Sewage_pumping_station.Local_remote,A3,STANDARD,FALSE,SP_STN0001_dsRem
4290,SP,STN0001,_kbOptA,SP_01,Design Option,A Moisture in Oil,BOOL,DI,285,g1v2 Binary Input with Flags,Class 0 (static) <0>,100101,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptA
4291,SP,STN0001,_kbOptB1,SP_01,Design Option,B1 Moisture in Stator,BOOL,DI,286,g1v2 Binary Input with Flags,Class 0 (static) <0>,100130,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptB1
4292,SP,STN0001,_kbOptB2,SP_01,Design Option,B2 MiniCAS,BOOL,DI,287,g1v2 Binary Input with Flags,Class 0 (static) <0>,100102,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptB2
4293,SP,STN0001,_kbOptC,SP_01,Design Option,C Reflux Valve,BOOL,DI,288,g1v2 Binary Input with Flags,Class 0 (static) <0>,100103,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptC
4294,SP,STN0001,_kbOptD,SP_01,Design Option,D Upstream manhole surcharge imminent probe,BOOL,DI,289,g1v2 Binary Input with Flags,Class 0 (static) <0>,100104,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptD
4295,SP,STN0001,_kbOptE,SP_01,Design Option,E Dry Well Sump Pump and Level Indicator,BOOL,DI,290,g1v2 Binary Input with Flags,Class 0 (static) <0>,100106,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptE
4296,SP,STN0001,_kbOptF1,SP_01,Design Option,F1 Manual Transfer Switch,BOOL,DI,291,g1v2 Binary Input with Flags,Class 0 (static) <0>,100107,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptF1
4297,SP,STN0001,_kbOptF2,SP_01,Design Option,F2 Permanent Generator ATS and Control,BOOL,DI,292,g1v2 Binary Input with Flags,Class 0 (static) <0>,100108,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptF2
4298,SP,STN0001,_kbOptF3,SP_01,Design Option,F3 Permanent Generator Fuel Level Indicator,BOOL,DI,293,g1v2 Binary Input with Flags,Class 0 (static) <0>,100133,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptF3
4299,SP,STN0001,_kbOptG1,SP_01,Design Option,G1 Emergency Storage Level Sensor and Pump,BOOL,DI,294,g1v2 Binary Input with Flags,Class 0 (static) <0>,100109,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptG1
4300,SP,STN0001,_kbOptG2,SP_01,Design Option,G2 Emergency Storage Level Sensor,BOOL,DI,295,g1v2 Binary Input with Flags,Class 0 (static) <0>,100110,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptG2
4301,SP,STN0001,_kbOptH1,SP_01,Design Option,H1 Delivery Flow Meter,BOOL,DI,296,g1v2 Binary Input with Flags,Class 0 (static) <0>,100111,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptH1
4302,SP,STN0001,_kbOptH1a,SP_01,Design Option,H1a Delivery Flow Meter Totaliser Pulse,BOOL,DI,297,g1v2 Binary Input with Flags,Class 0 (static) <0>,100131,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptH1a
4303,SP,STN0001,_kbOptH2,SP_01,Design Option,H2 Dual Delivery Flow Meter,BOOL,DI,298,g1v2 Binary Input with Flags,Class 0 (static) <0>,100112,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptH2
4304,SP,STN0001,_kbOptH2a,SP_01,Design Option,H2a Dual Delivery Flow Meter Totaliser Pulse,BOOL,DI,299,g1v2 Binary Input with Flags,Class 0 (static) <0>,100132,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptH2a
4305,SP,STN0001,_kbOptK,SP_01,Design Option,K Cathodic Protection,BOOL,DI,305,g1v2 Binary Input with Flags,Class 0 (static) <0>,100113,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptK
4306,SP,STN0001,_kbOptM,SP_01,Design Option,M Odour Control,BOOL,DI,306,g1v2 Binary Input with Flags,Class 0 (static) <0>,100114,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptM
4307,SP,STN0001,_kbOptN1,SP_01,Design Option,N1 Current Transformer metering,BOOL,DI,307,g1v2 Binary Input with Flags,Class 0 (static) <0>,100134,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptN1
4308,SP,STN0001,_kbOptO1,SP_01,Design Option,O1 Pump Interlocking,BOOL,DI,309,g1v2 Binary Input with Flags,Class 0 (static) <0>,100115,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptO1
4309,SP,STN0001,_kbOptO2,SP_01,Design Option,O2 Generator Pump Interlocking,BOOL,DI,310,g1v2 Binary Input with Flags,Class 0 (static) <0>,100116,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptO2
4310,SP,STN0001,_kbOptP,SP_01,Design Option,P Wetwell Washer,BOOL,DI,311,g1v2 Binary Input with Flags,Class 0 (static) <0>,100117,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptP
